timestamp rx_bytes tx_bytes
1556308974334 145375035872 145139067283
1556308974505 145375035872 145139067283
1556308974673 145377642489 145141672228
1556308974800 145377642489 145141672228
1556308974935 145377642489 145141672228
1556308975113 145377642489 145141672228
1556308975257 145377642489 145141672228
1556308975412 145377642489 145141672228
1556308975587 145378736906 145142757787
1556308975729 145378736906 145142757787
1556308975900 145378736906 145142757787
1556308976040 145378736906 145142757787
1556308976192 145378736906 145142757787
1556308976315 145378736906 145142757787
1556308976461 145378736906 145142757787
1556308976600 145382195165 145146214921
1556308976743 145382195165 145146214921
1556308976921 145382195165 145146214921
1556308977056 145382195165 145146214921
1556308977224 145382195165 145146214921
1556308977427 145382195165 145146214921
1556308977587 145382352961 145146361688
1556308977750 145382352961 145146361688
1556308977917 145382352961 145146361688
1556308978077 145382352961 145146361688
1556308978225 145382352961 145146361688
1556308978352 145382352961 145146361688
1556308978477 145382352961 145146361688
1556308978648 145385803216 145149814773
1556308978791 145385803216 145149814773
1556308978941 145385803216 145149814773
1556308979117 145385803216 145149814773
1556308979273 145385803216 145149814773
1556308979424 145385803216 145149814773
1556308979563 145385803216 145149814773
1556308979734 145386011706 145150015998
1556308979915 145386011706 145150015998
1556308980068 145386011706 145150015998
1556308980206 145386011706 145150015998
1556308980376 145386011706 145150015998
1556308980503 145386011706 145150015998
1556308980638 145389426706 145153426808
1556308980844 145389426706 145153426808
1556308981002 145389426706 145153426808
1556308981188 145389426706 145153426808
1556308981354 145389426706 145153426808
1556308981503 145389426706 145153426808
1556308981690 145392037387 145156040181
1556308981881 145392037387 145156040181
1556308982023 145392037387 145156040181
1556308982183 145392037387 145156040181
1556308982351 145392037387 145156040181
1556308982478 145392037387 145156040181
1556308982695 145393081674 145157077027
1556308982857 145393081674 145157077027
1556308982984 145393081674 145157077027
1556308983174 145393081674 145157077027
1556308983313 145393081674 145157077027
1556308983462 145393081674 145157077027
1556308983632 145396575420 145160571380
1556308983790 145396575420 145160571380
1556308983949 145396575420 145160571380
1556308984096 145396575420 145160571380
1556308984231 145396575420 145160571380
1556308984408 145396575420 145160571380
1556308984557 145396575420 145160571380
1556308984689 145396727720 145160712437
1556308984828 145396727720 145160712437
1556308984953 145396727720 145160712437
1556308985087 145396727720 145160712437
1556308985257 145396727720 145160712437
1556308985407 145396727720 145160712437
1556308985544 145396727720 145160712437
1556308985718 145400182016 145164169005
1556308985852 145400182016 145164169005
1556308985985 145400182016 145164169005
1556308986184 145400182016 145164169005
1556308986326 145400182016 145164169005
1556308986466 145400182016 145164169005
1556308986606 145400338996 145164315230
1556308986755 145400338996 145164315230
1556308986911 145400338996 145164315230
1556308987056 145400338996 145164315230
1556308987193 145400338996 145164315230
1556308987363 145400338996 145164315230
1556308987512 145400338996 145164315230
1556308987638 145403797593 145167774893
1556308987846 145403797593 145167774893
1556308988014 145403797593 145167774893
1556308988179 145403797593 145167774893
1556308988320 145403797593 145167774893
1556308988451 145403797593 145167774893
1556308988595 145406863090 145170870125
1556308988725 145406863090 145170870125
1556308988863 145406863090 145170870125
1556308989023 145406863090 145170870125
1556308989181 145406863090 145170870125
1556308989317 145406863090 145170870125
1556308989475 145406863090 145170870125
1556308989657 145407499881 145171467124
1556308989826 145407499881 145171467124
1556308989969 145407499881 145171467124
1556308990126 145407499881 145171467124
1556308990297 145407499881 145171467124
1556308990483 145407499881 145171467124
1556308990608 145410955410 145174925929
1556308990744 145410955410 145174925929
1556308990917 145410955410 145174925929
1556308991049 145410955410 145174925929
1556308991175 145410955410 145174925929
1556308991359 145410955410 145174925929
1556308991503 145410955410 145174925929
1556308991643 145411109597 145175067995
1556308991782 145411109597 145175067995
1556308991924 145411109597 145175067995
1556308992070 145411109597 145175067995
1556308992200 145411109597 145175067995
1556308992337 145411109597 145175067995
1556308992496 145411109597 145175067995
1556308992656 145414567343 145178527049
1556308992792 145414567343 145178527049
1556308992990 145414567343 145178527049
1556308993153 145414567343 145178527049
1556308993294 145414567343 145178527049
1556308993425 145414567343 145178527049
1556308993583 145415516332 145179484610
1556308993762 145415516332 145179484610
1556308993901 145415516332 145179484610
1556308994035 145415516332 145179484610
1556308994184 145415516332 145179484610
1556308994341 145415516332 145179484610
1556308994476 145415516332 145179484610
1556308994655 145418218983 145182180451
1556308994812 145418218983 145182180451
1556308994970 145418218983 145182180451
1556308995119 145418218983 145182180451
1556308995270 145418218983 145182180451
1556308995449 145418218983 145182180451
1556308995625 145421271826 145185224061
1556308995759 145421271826 145185224061
1556308995896 145421271826 145185224061
1556308996059 145421271826 145185224061
1556308996195 145421271826 145185224061
1556308996322 145421271826 145185224061
1556308996526 145421271826 145185224061
1556308996681 145421883247 145185823577
1556308996812 145421883247 145185823577
1556308996949 145421883247 145185823577
1556308997076 145421883247 145185823577
1556308997232 145421883247 145185823577
1556308997401 145421883247 145185823577
1556308997538 145421883247 145185823577
1556308997669 145425339247 145189284602
1556308997850 145425339247 145189284602
1556308997976 145425339247 145189284602
1556308998159 145425339247 145189284602
1556308998331 145425339247 145189284602
1556308998476 145425339247 145189284602
1556308998604 145425499332 145189431730
1556308998771 145425499332 145189431730
1556308998916 145425499332 145189431730
1556308999079 145425499332 145189431730
1556308999219 145425499332 145189431730
1556308999360 145425499332 145189431730
1556308999520 145425499332 145189431730
1556308999647 145428958499 145192891816
1556308999808 145428958499 145192891816
1556308999984 145428958499 145192891816
1556309000164 145428958499 145192891816
1556309000358 145428958499 145192891816
1556309000549 145428958499 145192891816
1556309000696 145430638013 145194563074
1556309000847 145430638013 145194563074
1556309001028 145430638013 145194563074
1556309001164 145430638013 145194563074
1556309001312 145430638013 145194563074
1556309001493 145430638013 145194563074
1556309001631 145432568217 145196491611
1556309001823 145432568217 145196491611
1556309001981 145432568217 145196491611
1556309002121 145432568217 145196491611
1556309002262 145432568217 145196491611
1556309002424 145432568217 145196491611
1556309002593 145432568217 145196491611
1556309002730 145435651831 145199575137
1556309002868 145435651831 145199575137
1556309003005 145435651831 145199575137
1556309003178 145435651831 145199575137
1556309003313 145435651831 145199575137
1556309003467 145435651831 145199575137
1556309003647 145436254723 145200168537
1556309003810 145436254723 145200168537
1556309003947 145436254723 145200168537
1556309004092 145436254723 145200168537
1556309004229 145436254723 145200168537
1556309004395 145436254723 145200168537
1556309004546 145436254723 145200168537
1556309004707 145439711319 145203625548
1556309004878 145439711319 145203625548
1556309005020 145439711319 145203625548
1556309005146 145439711319 145203625548
1556309005313 145439711319 145203625548
1556309005507 145439711319 145203625548
1556309005679 145439869317 145203771936
1556309005829 145439869317 145203771936
1556309005971 145439869317 145203771936
1556309006131 145439869317 145203771936
1556309006270 145439869317 145203771936
1556309006417 145439869317 145203771936
1556309006543 145439869317 145203771936
1556309006693 145443319573 145207222356
1556309006827 145443319573 145207222356
1556309006991 145443319573 145207222356
1556309007137 145443319573 145207222356
1556309007279 145443319573 145207222356
1556309007429 145443319573 145207222356
1556309007622 145443528009 145207403788
1556309007767 145443528009 145207403788
1556309007939 145443528009 145207403788
1556309008081 145443528009 145207403788
1556309008209 145443528009 145207403788
1556309008343 145443528009 145207403788
1556309008489 145443528009 145207403788
1556309008622 145443528009 145207403788
1556309008773 145446938923 145210832934
1556309008938 145446938923 145210832934
1556309009091 145446938923 145210832934
1556309009224 145446938923 145210832934
1556309009370 145446938923 145210832934
1556309009519 145446938923 145210832934
1556309009690 145449758381 145213919892
1556309009831 145449758381 145213919892
1556309009976 145449758381 145213919892
1556309010135 145449758381 145213919892
1556309010296 145449758381 145213919892
1556309010422 145449758381 145213919892
1556309010624 145450627294 145214516545
1556309010796 145450627294 145214516545
1556309010939 145450627294 145214516545
1556309011097 145450627294 145214516545
1556309011246 145450627294 145214516545
1556309011391 145450627294 145214516545
1556309011530 145450627294 145214516545
1556309011655 145454084803 145217972798
1556309011782 145454084803 145217972798
1556309011950 145454084803 145217972798
1556309012076 145454084803 145217972798
1556309012223 145454084803 145217972798
1556309012404 145454084803 145217972798
1556309012525 145454084803 145217972798
1556309012666 145454243007 145218120096
1556309012809 145454243007 145218120096
1556309012947 145454243007 145218120096
1556309013105 145454243007 145218120096
1556309013247 145454243007 145218120096
1556309013383 145454243007 145218120096
1556309013526 145454243007 145218120096
1556309013677 145457698501 145221573735
1556309013821 145457698501 145221573735
1556309014010 145457698501 145221573735
1556309014164 145457698501 145221573735
1556309014291 145457698501 145221573735
1556309014421 145457698501 145221573735
1556309014570 145457698501 145221573735
1556309014749 145458799811 145222670204
1556309014890 145458799811 145222670204
1556309015069 145458799811 145222670204
1556309015205 145458799811 145222670204
1556309015369 145458799811 145222670204
1556309015505 145458799811 145222670204
1556309015665 145461362024 145225214580
1556309015836 145461362024 145225214580
1556309015984 145461362024 145225214580
1556309016180 145461362024 145225214580
1556309016354 145461362024 145225214580
1556309016540 145461362024 145225214580
1556309016696 145464415959 145228265321
1556309016826 145464415959 145228265321
1556309016964 145464415959 145228265321
1556309017134 145464415959 145228265321
1556309017277 145464415959 145228265321
1556309017411 145464415959 145228265321
1556309017570 145464415959 145228265321
1556309017739 145464997593 145228857342
1556309017899 145464997593 145228857342
1556309018037 145464997593 145228857342
1556309018209 145464997593 145228857342
1556309018382 145464997593 145228857342
1556309018542 145464997593 145228857342
1556309018694 145468454332 145232314889
1556309018833 145468454332 145232314889
1556309018987 145468454332 145232314889
1556309019128 145468454332 145232314889
1556309019286 145468454332 145232314889
1556309019478 145468454332 145232314889
1556309019642 145468454332 145232314889
1556309019784 145468607247 145232457439
1556309019969 145468607247 145232457439
1556309020146 145468607247 145232457439
1556309020320 145468607247 145232457439
1556309020468 145468607247 145232457439
1556309020605 145468607247 145232457439
1556309020787 145472065898 145235916288
1556309020922 145472065898 145235916288
1556309021085 145472065898 145235916288
1556309021264 145472065898 145235916288
1556309021418 145472065898 145235916288
1556309021549 145472065898 145235916288
1556309021679 145472211266 145236053533
1556309021857 145472211266 145236053533
1556309022035 145472211266 145236053533
1556309022214 145472211266 145236053533
1556309022365 145472211266 145236053533
1556309022513 145472211266 145236053533
1556309022674 145475668767 145239510992
1556309022810 145475668767 145239510992
1556309022997 145475668767 145239510992
1556309023171 145475668767 145239510992
1556309023318 145475668767 145239510992
1556309023462 145475668767 145239510992
1556309023593 145475668767 145239510992
1556309023758 145476616704 145240456971
1556309023946 145476616704 145240456971
1556309024092 145476616704 145240456971
1556309024229 145476616704 145240456971
1556309024400 145476616704 145240456971
1556309024535 145476616704 145240456971
1556309024674 145479278684 145243111753
1556309024859 145479278684 145243111753
1556309024994 145479278684 145243111753
1556309025173 145479278684 145243111753
1556309025316 145479278684 145243111753
1556309025495 145479278684 145243111753
1556309025668 145482354186 145246193071
1556309025796 145482354186 145246193071
1556309025935 145482354186 145246193071
1556309026078 145482354186 145246193071
1556309026240 145482354186 145246193071
1556309026374 145482354186 145246193071
1556309026546 145482354186 145246193071
1556309026736 145482979709 145246808660
1556309026927 145482979709 145246808660
1556309027103 145482979709 145246808660
1556309027243 145482979709 145246808660
1556309027394 145482979709 145246808660
1556309027550 145482979709 145246808660
1556309027677 145486434287 145250266598
1556309027814 145486434287 145250266598
1556309027984 145486434287 145250266598
1556309028119 145486434287 145250266598
1556309028254 145486434287 145250266598
1556309028454 145486434287 145250266598
1556309028620 145486434287 145250266598
1556309028749 145486585719 145250408447
1556309028887 145486585719 145250408447
1556309029015 145486585719 145250408447
1556309029184 145486585719 145250408447
1556309029326 145486585719 145250408447
1556309029473 145486585719 145250408447
1556309029624 145486585719 145250408447
1556309029774 145490041102 145253864512
1556309029909 145490041102 145253864512
1556309030062 145490041102 145253864512
1556309030227 145490041102 145253864512
1556309030357 145490041102 145253864512
1556309030531 145490041102 145253864512
1556309030649 145490041102 145253864512
